"id","url","topic_id","title","source_id","viewpoint","quality","img","date","content"
"61","http://feedproxy.google.com/~r/firedoglake/fdl/~3/Sz24kXnbheA/","","Late, Late Night FDL: Skyfall","4","-3","0","","2012-10-08 05:00:37","<a href=""http://youtu.be/7HKoqNJtMTQ"">ADELE - Skyfall </a>"
"62","http://feedproxy.google.com/~r/firedoglake/fdl/~3/55f19lpGnjk/","","Late Night: The Fluffy White Couch Dogs Ride Again!","4","-3","0","","2012-10-08 03:00:43","Tonight I've got a special treat:  In addition to a new FWCD pic, we also have (courtesy of my klutzy friend who didn't realize she had the thing set on video instead of camera mode) a five-second video of Penny and Petey, whining for attention and/or food."
"63","http://feedproxy.google.com/~r/firedoglake/fdl/~3/_z0PK0DGjA0/","","Changing the Subject Doesn?t Make Payday Lending in PA a Better Idea","4","-3","0","","2012-10-08 02:00:52","As we?ve <a href=""http://keystoneresearch.org/publications/research/payday-lending"" target=""_blank"">explained</a> before ? and as the U.S. military, U.S. Congress, and former President George W. Bush have all agreed ? payday loans are a debt trap that further impoverishes low-income families, driving more of them into bankruptcy. Pennsylvania should leave in place the strong regulations that make use of payday loans much less common here than nationally."
"64","http://feedproxy.google.com/~r/firedoglake/fdl/~3/_N2U5UnIo4k/","","Find the Seven Fallacies in Preserve Marriage Washington?s ?Call to Pastors? Video","4","-3","0","","2012-10-08 01:00:32","Test your skill at detecting anti-gay activists' false claims! Preserve Marriage Washington, the group opposing <a href=""http://washingtonunitedformarriage.org/"">Referendum 74</a>, the ballot measure that would affirm Washington state's new freedom to marry <a href=""http://apps.leg.wa.gov/billinfo/summary.aspx?bill=6239"">law</a>, recently released this ""<a href=""http://www.youtube.com/watch?feature=player_embedded&#38;v=WDveSPUZ1-o"">Call to Pastors</a>"" video.  Give it a listen and see if you can spot the seven false claims."
"65","http://feedproxy.google.com/~r/firedoglake/fdl/~3/qGochaKFYk0/","","The Public Funding Debate: If We Don?t Fight the Hyde Amendment, We Will Lose Everything","4","-3","0","","2012-10-08 00:00:57","Last Sunday was the kind of anniversary you wish you didn't have to celebrate: specifically, <a href=""http://www.thedailybeast.com/articles/2012/09/30/unhappy-birthday-to-the-amendment-that-started-the-war-on-women.html"">the 36th anniversary of the Hyde Amendment</a>, one of the most restrictive reproductive rights laws in recent history. It restricts the use of federal funds for abortion services, meaning that people on publicly-funded insurance programs like Medicaid and Medicare (the low-income and the disabled) have to pay for abortion services out of pocket. The vast majority of the women affected by this ban are low-income, and if you are poor enough to qualify for Medicaid, you aren't likely to be able to shell out anywhere from $300 to $3000 for an abortion procedure."
"66","http://feedproxy.google.com/~r/firedoglake/fdl/~3/jpw0PDoBtvE/","","They Have Drones? Surprise!","4","-3","0","","2012-10-07 23:00:25","A weapon doesn't have to powerful, or to be wielded by the powerful, to be effective."
"67","http://feedproxy.google.com/~r/firedoglake/fdl/~3/r20RZ1BADkA/","","FDL Book Salon Welcomes Michael E. Mann, The Hockey Stick and the Climate Wars: Dispatches from the Front Lines","4","-3","0","","2012-10-07 20:59:12","The late Andrew Breitbart once stated outright that the United States should put to death a climate scientist. The loudmouth of the right-wing tweeted: ""Capital punishment for Dr. James Hansen. Climategate is high treason.""

Shortly after, Dr. Michael Mann, renowned climate researcher and author of the new book, <em><a href=""http://cup.columbia.edu/book/978-0-231-15254-9/the-hockey-stick-and-the-climate-wars/reviews"">The Hockey Stick and the Climate Wars</a></em>, received this death threat in his Penn State University email inbox:

""You and your colleagues who have promoted this [climategate] scandal ought to be shot, quartered and fed to the pigs along with your whole damn families."""
"68","http://feedproxy.google.com/~r/firedoglake/fdl/~3/zMx6DHMRL_M/","","Washington?s Catholic Bishops Promote the Lie That the Freedom to Marry Law Confers No New Legal Rights","4","-3","0","","2012-10-07 20:00:35","?Registered domestic partners in Washington State already have legal equality with married couples, and they possess all the legal rights and benefits of marriage.? This is the outright lie being promoted by the Roman Catholic bishops of Washington state and Preserve Marriage Washington, opponents of Referendum 74."
"69","http://feedproxy.google.com/~r/firedoglake/fdl/~3/RZkS6dQdkQY/","","Peace March Against Drones in Pakistan Ends With Rally After Convoy Stopped by Army","4","-3","0","","2012-10-07 18:50:50","To show solidarity with the people of Waziristan in Pakistan, who have experienced and been victims of US drone strikes, thousands of Pakistanis marched in the Federally Administered Tribal Areas (FATA). Pakistan Tehrik-i-Insaf (PTI) chief Imran Khan led the march. Thirty-one American peace activists affiliated with CODEPINK participated in the march as well.

The motorcade, which left Islamabad on October 6, took a route that ended in Dera Ismail Khan (DIK) on the first day. There was a rally in DIK at the end of this phase of the march. Then, on October 7, the motorcade continued onward and passed through Tank, a city nearby Waziristan, where tens of thousands of people met the march as it arrived."
"70","http://feedproxy.google.com/~r/firedoglake/fdl/~3/-VIfT6Cgg3g/","","Tax Reform in a Center-Right Nation","4","-3","0","","2012-10-07 17:40:47","The Conservative Parties agree: low tax rates on the unearned income of the rich, and chained CPI for retirees on Social Security. One nation, two tax systems."
"71","http://feedproxy.google.com/~r/PoliticalWire/~3/TbxDuv_IWtE/bonus_quote_of_the_day.html","","Bonus Quote of the Day","14","0","0","","2012-10-08 03:42:23","""I can't always say the same.""<br /><br />

-- President Obama, quoted by the <a href=""http://www.huffingtonpost.com/2012/10/07/obama-debate-performance_n_1947075.html?utm_hp_ref=elections-2012"">AP</a>, noting how celebrities at a campaign fundraiser were able to perform flawlessly night after night while taking a shot at his own lackluster debate showing last week.<br /><img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/TbxDuv_IWtE"" width=""1"" />"
"72","http://feedproxy.google.com/~r/PoliticalWire/~3/JHVjFPix6r0/latest_swing_state_polls.html","","Latest Swing State Polls","14","0","0","","2012-10-08 01:35:25","Here are the latest polls from the battleground states, updated as needed:<br /><br /><b>Colorado</b>: Obama 47%, Romney 43% (<a href=""http://debate2012.du.edu/media/documents/coloradovoterspoll.pdf"">Selzer</a>)<br /><br /><b>Virginia</b>: Obama 50%, Romney 47% (<a href=""http://www.publicpolicypolling.com/main/2012/10/obama-leads-by-3-in-virginia.html"">Public Policy Polling</a>)<br /><img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/JHVjFPix6r0"" width=""1"" />"
"73","http://feedproxy.google.com/~r/PoliticalWire/~3/jWTq2iR188c/tracking_polls_show_debate_bounce_for_romney.html","","Tracking Polls Show Debate Bounce for Romney","14","0","0","","2012-10-08 01:17:53","<a href=""http://fivethirtyeight.blogs.nytimes.com/2012/10/07/oct-7-national-polls-show-signs-of-settling/"">Nate Silver</a>: ""On average, the four tracking polls showed Mr. Obama with a 3.7 percentage point lead between the convention and the debate... Based on the numbers that the tracking polls published on Sunday, however, Mr. Obama's lead was down to just 1.7 percentage points on average -- a net shift of 2 points toward Mr. Romney since the debate.""<br /><br />

""But that calculation potentially underestimates Mr. Romney's gains since only about two-thirds of the interviews in these polls were conducted after the debate. If Mr. Romney gained 2 points based on two-thirds of the interviews being conducted after the debate, that would imply a 3-point gain for him based on the post-debate interviews alone.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/jWTq2iR188c"" width=""1"" />"
"74","http://feedproxy.google.com/~r/PoliticalWire/~3/9FXJer5XQuM/venezuelans_vote_in_a_landmark_election.html","","Venezuelans Vote in a Landmark Election","14","0","0","","2012-10-08 01:14:34","<a href=""http://www.nytimes.com/2012/10/08/world/americas/venezuela-presidential-election.html?hp"">New York Times</a>: ""Large numbers of Venezuelans turned out to vote on Sunday in a landmark election that could give President Hugo Chávez a new term to extend and deepen his socialist revolution or replace him with a youthful, more moderate challenger, Henrique Capriles Radonski.""<br /><br />

""For the first time since Mr. Chávez took office in 1999, the outcome of a presidential election was in doubt. His long hold on power and his autocratic grip over all branches of government have led some in the opposition to question whether he would accept a defeat.""<br /><br /><a href=""http://www.washingtonpost.com/world/venezuelans-flood-polls-for-historic-election-to-decide-if-hugo-chavez-remains-in-power/2012/10/07/d77c461c-10c8-11e2-9a39-1f5a7f6fe945_story.html?hpid=z3"">Washington Post</a>: ""The wild card in the contest between two markedly different men that 
began eight months ago is Chavez's health. The 58-year-old former army 
paratrooper, famous for his seemingly boundless energy and his 
hours-long speeches, had until the past three months been mostly out of 
sight, as doctors here and in Cuba treated him for a cancerous tumor. 
Chavez said he is cured, but details of his illness are a state secret.""<br /><br /><b>Update</b>: The Venezuela electoral council says Chavez won re-election, the <a href=""http://www.washingtonpost.com/world/the_americas/venezuela-electoral-council-says-hugo-chavez-wins-presidential-vote/2012/10/07/7aa45370-10f1-11e2-9a39-1f5a7f6fe945_story.html"">AP</a> reports.<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/9FXJer5XQuM"" width=""1"" />"
"75","http://feedproxy.google.com/~r/PoliticalWire/~3/62LkK6UKX9k/quote_of_the_day.html","","Quote of the Day","14","0","0","","2012-10-08 00:54:50","""I was so excited to see that because I was thinking to myself, finally people are seeing the guy we know. Finally -- I mean didn't you kind of think of Ronald Reagan when you were watching that?""<br /><br />

-- Rep. Paul Ryan, quoted by <a href=""http://abcnews.go.com/blogs/politics/2012/10/paul-ryan-compares-romneys-debate-performance-to-ronald-reagan/"">ABC News</a>, on Mitt Romney's performance in the first presidential debate.<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/62LkK6UKX9k"" width=""1"" />"
"76","http://feedproxy.google.com/~r/PoliticalWire/~3/AxttS9jTTnc/fundamentals_still_favor_obama.html","","Fundamentals Still Favor Obama","14","0","0","","2012-10-08 00:50:51","<a href=""http://abcnews.go.com/Politics/30-days-fundamentals-favor-obama/story?id=17414910#.UHIVWRhzf_Q"">Amy Walter</a>: ""Despite earlier predictions by the Romney campaign that they would be competitive in traditionally blue states like Michigan, Minnesota and Pennsylvania, they are putting no serious effort into any of them. Moreover, the Paul Ryan pick gave Romney only a short-lived bounce in Wisconsin. The latest polls in the Badger State show Obama with a healthy advantage in the state. This has left Romney has a very narrow path to 270, and no room for error. If Romney loses Ohio and Wisconsin, he would have no choice but to win almost every single other battleground state to win.""&nbsp;<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/AxttS9jTTnc"" width=""1"" />"
"77","http://feedproxy.google.com/~r/PoliticalWire/~3/ZqN3auqlrMY/snl_nails_the_first_debate.html","","SNL Nails the First Debate","14","0","0","","2012-10-07 13:58:44","The <a href=""http://politicalwire.com/archives/2012/10/07/snl_nails_the_first_debate.html"">Saturday Night Live</a> portrayal of the first presidential debate was dead on.
<br /><img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/ZqN3auqlrMY"" width=""1"" />"
"78","http://feedproxy.google.com/~r/PoliticalWire/~3/aXbmICMkd3U/fitting_the_facts_to_your_own_reality.html","","Fitting the Facts to Your Own Reality","14","0","0","","2012-10-07 13:51:11","<a href=""http://www.buzzfeed.com/bensmith/unskewed-election#HTWF2"">Ben Smith</a>: ""More of the 2012 cycle's descents into fantasyland -- the unskewing of polls and BLS paranoia most obvious among them -- have featured Republicans than Democrats, prompting some on the left to argue that American conservatives have a particular hostility to reality. And certainly, the conservative movement has long nourished more skepticism of the mainstream media and of some forms of government authority than has the left.""<br /><br />

""But there's probably a simpler explanation for at least some of this: Mitt Romney has spent most of the year losing, and so the Republicans are the ones feeling compelled to re-imagine the polls. That Democrats share, at least, the impulse became clear Wednesday night when a CNN snap poll showed Romney winning overwhelmingly. The liberal twittersphere erupted with skepticism over a sample that, an easy misread suggested, was tilted toward Southern Whites.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/aXbmICMkd3U"" width=""1"" />"
"79","http://feedproxy.google.com/~r/PoliticalWire/~3/n32gbU9zC1E/warren_keeps_lead_in_massachusetts.html","","Warren Keeps Lead in Massachusetts","14","0","0","","2012-10-07 13:15:58","A new <a href=""http://www.masslive.com/politics/index.ssf/2012/10/wne_poll_elizabeth_warren_main.html"">Western New England University poll</a> finds Elizabeth Warren (D) is leading Sen. Scott Brown (R) in their U.S. Senate race by five points, 50% to 45%.<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/n32gbU9zC1E"" width=""1"" />"
"80","http://feedproxy.google.com/~r/PoliticalWire/~3/dR6hBypLC04/getting_richer_in_washington.html","","Getting Richer in Washington","14","0","0","","2012-10-07 11:27:57","A <a href=""http://www.washingtonpost.com/investigations/capitol-assets-congresss-wealthiest-mostly-shielded-in-deep-recession/2012/10/06/5a70605c-102f-11e2-acc1-e927767f41cd_story.html"">Washington Post investigation</a> finds that, contrary to many popular perceptions, lawmakers don't get rich by merely being in Congress. Rich people who go to Congress, though, keep getting richer while they're there. <br /><br />The report also found that ""the wealthiest one-third of lawmakers were largely immune from the Great Recession, taking the fewest financial hits and watching their investments quickly recover and rise to new heights. But more than 20 percent of the members of the current Congress -- 121 lawmakers -- appeared to be worse off in 2010 than they had been six years earlier, and 24 saw their reported wealth slide into negative territory.""<br /><img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/dR6hBypLC04"" width=""1"" />"
"81","http://feedproxy.google.com/~r/PoliticalWire/~3/8oeuk0Q1Vok/romney_gets_personal.html","","Romney Gets Personal","14","0","0","","2012-10-07 03:31:43","""Mitt Romney, his friends often say, is a private man in a public world. But with just one month left until the election, he has calculated that to win the presidency he must do what for years he has been loath to: share intimate stories about his life,"" the <a href=""http://www.washingtonpost.com/politics/decision2012/once-reluctant-mitt-romney-opens-up-on-the-campaign-trail/2012/10/06/93d78aba-0fde-11e2-bd1a-b868e65d57eb_story.html"">Washington Post</a> reports.<br /><br />

""So, as the sun set on his rally here Friday night, the Republican nominee, buoyed by his successful turn on the debate stage, for the first time publicly related emotionally powerful anecdotes. Romney told of ministering to the needy in his Mormon church, including a 14-year-old who was dying of leukemia and summoned 'Brother Romney' to his bedside. He also spoke of an old friend who ended up a quadriplegic after an accident and came to see Romney recently, the day before he died.""<br /><br /><a href=""http://www.nytimes.com/2012/10/07/us/politics/mitt-romney-after-debate-success-shows-softer-side.html?hp"">New York Times</a>: ""An adviser said that Mr. Romney decided on his own that he wanted to 
tell those stories onstage. But the move was also couched in a broader 
campaign strategy to encourage Mr. Romney to reveal a more caring, 
personal side of himself, a counter to his reputation as a data-driven 
technocrat.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/8oeuk0Q1Vok"" width=""1"" />"
"82","http://feedproxy.google.com/~r/PoliticalWire/~3/vwbkUVsqLiM/expectations_grow_for_vice_presidential_debate.html","","Expectations Grow for Vice Presidential Debate","14","0","0","","2012-10-07 03:30:26","In the wake of President Obama's widely panned performance in his first debate against Mitt Romney, the <a href=""http://www.washingtonpost.com/politics/decision2012/expectations-run-high-for-biden-ryan-debate/2012/10/06/063d24d8-0ef5-11e2-a310-2363842b7057_story.html?hpid=z1"">Washington Post</a> says the stakes for Vice President Biden ""are suddenly higher than ever. In the Oct. 11 vice-presidential debate he must not only avoid making any gaffes but also try to puncture his Republican opponent's arguments on taxes, entitlement reform and deficit reduction, something Obama was criticized for failing to do last week.""<br /><br />

""The pressure on Ryan has risen as well. Romney greatly exceeded expectations, appearing both presidential and in command of the debate stage. Ryan, who has never before debated at the national level, must prove that he is potential presidential material -- while also defending the numbers that Romney put forth last week, especially on tax cuts.""<br /><br /><a href=""http://thepage.time.com/2012/10/06/what-im-womdering-now/"">Mark Halperin</a>: ""Is Paul Ryan's goal to win the debate or just not lose it?""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/vwbkUVsqLiM"" width=""1"" />"
"83","http://feedproxy.google.com/~r/PoliticalWire/~3/0Qq4EOPH_8w/the_fbis_war_on_student_radicals.html","","The FBI's War on Student Radicals","14","0","0","","2012-10-07 03:22:17","Just out: <a href=""http://www.amazon.com/gp/product/0374257000/ref=as_li_ss_tl?ie=UTF8&amp;camp=1789&amp;creative=390957&amp;creativeASIN=0374257000&amp;linkCode=as2&amp;tag=youwonnowwhat""><em>Subversives: The FBI's War on Student Radicals, and Reagan's Rise to Power</em></a> by Seth Rosenfeld.<br /><br />

A <a href=""http://www.nytimes.com/2012/10/07/books/review/subversives-by-seth-rosenfeld.html?_r=1&amp;ref=books"">New York Times</a> review calls it an ""electrifying examination of a newly declassified treasure trove of documents detailing our government's campaign of surveillance of the Berkeley campus during the '60s. Rosenfeld spent 30 years fighting to compel the government to release 
more than 300,000 pages of documents about the illegal spying program, 
an effort the F.B.I. spent almost a million dollars opposing.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/0Qq4EOPH_8w"" width=""1"" />"
"84","http://feedproxy.google.com/~r/PoliticalWire/~3/kF214iCH1xA/new_mccaskill_ad_hits_akin_on_rape_views.html","","New McCaskill Ad Hits Akin on Rape Views","14","0","0","","2012-10-07 03:12:52","Sen. Claire McCaskill (D-MO) put out a <a href=""http://politicalwire.com/archives/2012/10/06/new_mccaskill_ad_hits_akin_on_rape_views.html"">new ad</a> hammering challenger Todd Akin (R) on the subject of rape victims.<br /><br />

<a href=""http://nationaljournal.com/congress-legacy/new-mccaskill-ad-hammers-akin-on-rape-views-20121006"">National Journal</a> reports the is airing statewide. It indirectly cites Akin's comment that women rarely become pregnant in cases of ""legitimate rape."" The ad's narrator states that ""it's not what Todd Akin said. It's what he believes.""<br /><img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/kF214iCH1xA"" width=""1"" />"
"85","http://feedproxy.google.com/~r/PoliticalWire/~3/uSvmc1Uu7Cg/polls_show_debate_momentum_for_romney.html","","Polls Show Debate Momentum for Romney","14","0","0","","2012-10-07 00:02:27","A <a href=""http://www.nationaljournal.com/politics/poll-apparent-slide-for-obama-following-debate-20121005"">Clarus Research Group poll</a> shows Mitt Romney jumped to a small lead over President Obama nationally after Wednesday's debate, 47% to 46%.<br /><br />

Just before the debate, a similar poll found Obama leading Romney, 49% to 45%.<br /><br />

<a href=""http://fivethirtyeight.blogs.nytimes.com/2012/10/06/oct-6-romney-maintains-poll-momentum/"">Nate Silver</a>: ""Mitt Romney continues to show improved numbers in polls published since the presidential debate in Denver on Wednesday and has now made clear gains in the FiveThirtyEight forecast. The forecast gives him roughly a 20 percent chance of winning the Electoral College, up from about 15 percent before the debate.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/uSvmc1Uu7Cg"" width=""1"" />"
"86","http://feedproxy.google.com/~r/PoliticalWire/~3/L12fuju5zXw/quote_of_the_day.html","","Quote of the Day","14","0","0","","2012-10-06 23:22:22","""God's word is true. I've come to understand that. All that stuff I was taught about evolution and embryology and Big Bang theory, all that is lies straight from the pit of hell."" 
<br /><br />-- Rep. Paul Broun (R-GA), quoted by the <a href=""http://blogs.ajc.com/jay-bookman-blog/2012/10/06/paul-broun-evolution-big-bang-theory-lies-straight-from-pit-of-hell/?cxntfid=blogs_jay_bookman_blog"">Atlanta Journal-Constitution</a>.<br /><img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/L12fuju5zXw"" width=""1"" />"
"87","http://feedproxy.google.com/~r/PoliticalWire/~3/aJM6sexBtT8/latest_swing_state_polls.html","","Latest Swing State Polls","14","0","0","","2012-10-06 23:07:16","Here are the latest polls from the battleground states, updated as needed:<br /><br /><b>Colorado</b>: Romney 49%, Obama 46% (<a href=""http://www.scribd.com/doc/109149184/Report-Final-Colorado-10-3-2012"">Gravis</a>)<br /><br /><b>Nevada</b>: Obama 49%, Romney 48% (<a href=""http://gravismarketing.blogspot.com/2012/10/post-debate-nevada-poll.html"">Gravis</a>)<br /><br /><b>Ohio</b>: Romney 48%, Obama 47% (<a href=""http://www.politico.com/blogs/burns-haberman/2012/10/citizens-united-poll-claims-tight-race-in-ohio-137691.html"">Wenzel</a>)<br /><br /><b>Wisconsin</b>: Obama 49%, Romney 47% (<a href=""http://www.publicpolicypolling.com/main/2012/10/obama-lead-down-to-2-in-wisconsin.html"">Public Policy Polling</a>)<br /><img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/aJM6sexBtT8"" width=""1"" />"
"88","http://feedproxy.google.com/~r/PoliticalWire/~3/dceGaw4VMgQ/how_obama_remade_romney.html","","How Obama Remade Romney","14","0","0","","2012-10-06 23:00:49","The <a href=""http://www.ft.com/cms/s/2/352e3aa8-0db9-11e2-97a1-00144feabdc0.html"">Financial Times</a> runs a must-read profile of Mitt Romney and his presidential campaign.
<br /> <br /> 

""If Romney does lose the election, the turning point might be his [mid-June] departure on his six-state bus tour from the New Hampshire farmhouse. While Romney was holding small rallies, generating positive local news coverage, the Obama machine cranked up a campaign of negative attacks costing tens of millions of dollars. Obama's air war was devastating. The portrait of Romney as a latter-day robber baron raiding companies and laying off workers at Bain Capital angered many business leaders. But it hit home with its target audience, the middle classes of middle America, in states such as Ohio, Iowa and Wisconsin. For many political professionals, Romney's fatal mistake was not to have advertisements up at the same time, telling his own life story on his own terms.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/dceGaw4VMgQ"" width=""1"" />"
"89","http://feedproxy.google.com/~r/PoliticalWire/~3/5FUyc7H1gyk/7_ways_obama_should_change_his_debate_strategy.html","","7 Ways Obama Should Change His Debate Strategy","14","0","0","","2012-10-06 13:32:40","<a href=""http://paid.outbrain.com/network/redir?key=5a233694e603db5907bed4ba7e2c52d0&amp;rdid=320761472&amp;type=adl&amp;in-site=false&amp;pc_id=10435837&amp;req_id=amr-8a0c039ad785982c22ccfde6f4e47ae5&amp;agent=market&amp;recMode=17&amp;reqType=9&amp;wid=4&amp;imgType=6&amp;refPub=610&amp;prs=false&amp;scp=false&amp;fcapElementId=3041"">The Week</a> rounds up advice for how President Obama can adjust to a newly invigorated Mitt Romney.<br /><img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/5FUyc7H1gyk"" width=""1"" />"
"90","http://feedproxy.google.com/~r/PoliticalWire/~3/wroQ3v3x3ME/romney_gets_big_boost_after_debate.html","","Romney Gets Big Boost After Debate","14","0","0","","2012-10-06 13:22:38","Mitt Romney's strong debate performance ""has generated $12 million in online contributions, his campaign said, as well as a surge in volunteers and bigger crowds at his events,"" the <a href=""http://online.wsj.com/article/SB10000872396390443768804578038132315613600.html?mod=WSJ_Election_LEFTSecondStories"">Wall Street Journal</a> reports.<br /><br />

""Republicans and Democrats say Mr. Romney's performance before a television audience of some 67 million people bought the GOP nominee a second look from swing voters and may help him improve an image battered by negative ads and his own missteps. The debate also gave Mr. Romney a chance to do something he couldn't in the primary: trumpet his record of working with Democrats and present himself as a practical deal maker who favors results over ideology.""<br /><br /><a href=""http://paid.outbrain.com/network/redir?key=c925be082d68d1a217a6b97b95388ab5&amp;rdid=320761472&amp;type=adl&amp;in-site=false&amp;pc_id=10433635&amp;req_id=amr-ccd83f833f98642329c53d1e38ad50f6&amp;agent=market&amp;recMode=17&amp;reqType=9&amp;wid=4&amp;imgType=6&amp;refPub=610&amp;prs=false&amp;scp=false&amp;fcapElementId=485"">Daily Beast</a>: Will Mitt get a major bounce?<br /><img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/wroQ3v3x3ME"" width=""1"" />"
"91","http://feedproxy.google.com/~r/PoliticalWire/~3/NZCrzg4dMm8/romneys_bipartisan_claims_challenged.html","","Romney's Bipartisan Claims Challenged","14","0","0","","2012-10-06 12:27:07","Mitt Romney regularly claims a track record of bipartisanship as Massachusetts governor by running a state dominated by the political opposition. 
<br /> <br />
<a href=""http://www.nytimes.com/2012/10/06/us/politics/romney-claims-of-bipartisanship-as-governor-face-challenge.html?ref=politics"">New York Times</a>: ""But on closer examination, the record as governor he alluded to looks considerably less burnished than Mr. Romney suggested. Bipartisanship was in short supply; Statehouse Democrats complained he variously ignored, insulted or opposed them, with intermittent charm offensives. He vetoed scores of legislative initiatives and excised budget line items a remarkable 844 times, according to the nonpartisan research group Factcheck.org. Lawmakers reciprocated by quickly overriding the vast bulk of them.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/NZCrzg4dMm8"" width=""1"" />"
"92","http://feedproxy.google.com/~r/PoliticalWire/~3/y3J39rIodEw/obama_after_the_debate.html","","Obama After the Debate","14","0","0","","2012-10-06 04:09:58","""Nobody had to tell President Barack Obama he had whiffed when he walked off the stage in Denver Wednesday night -- nor was he in the mood for a lot of advice,"" <a href=""http://www.politico.com/news/stories/1012/82091.html"">Politico</a> reports.<br /><br />
 
Said an adviser: ""You could tell he was pissed.""<br /><br />

""At first, Obama didn't think his performance was a complete disaster. But he began Thursday morning by watching excerpts of his own performance and was especially struck by his own tentative, grim demeanor -- especially when he and a more relaxed Mitt Romney were broadcast in split-screen. It was worse than he thought, according to one person close to the situation. He was subdued but positive on a conference call with staff.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/y3J39rIodEw"" width=""1"" />"
"93","http://feedproxy.google.com/~r/PoliticalWire/~3/ySOOmlH3WyE/not_interested_in_debating.html","","Not Interested in Debating","14","0","0","","2012-10-06 04:03:31","<a href=""http://thecaucus.blogs.nytimes.com/2012/10/04/obamas-enthusiasm-gap/"">Matt Bai</a>: ""Watching the president grimace his way through the restrained back-and-forth reminded me of a conversation I recently had with a friend in Democratic politics, who posited that Mr. Obama simply doesn't love being president. Not that he doesn't want the job or believe he should have it, or that its challenges don't give him plenty of cause for stress or solemnity -- just that he doesn't appear to actually enjoy the daily business of running the country.""<br /><br />

""Mostly, what Mr. Obama seems to get no joy from, and what debates really demand of you, is the opportunity to persuade people that you're right, by making complex arguments sound simple and self-evident. This is why Bill Clinton's convention speech stood out as it did -- because it reminded everyone of how powerful an enthusiastic presidential explanation can be.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/ySOOmlH3WyE"" width=""1"" />"
"94","http://feedproxy.google.com/~r/PoliticalWire/~3/p0jDFwJeMj8/how_falling_unemployment_helps_obama.html","","How Falling Unemployment Helps Obama","14","0","0","","2012-10-05 21:40:49","<a href=""http://fivethirtyeight.blogs.nytimes.com/2012/10/05/jobs-news-makes-obamas-case-easier/"">Nate Silver</a>: ""Historically, there has been no relationship at all between the unemployment rate on Election Day and the incumbent's performance. However, there has been a relationship between the change in the unemployment rate in the months leading up to the election and how well the incumbent does. The decline in unemployment under Mr. Obama this year since December is the largest in an election year since Ronald Reagan's re-election bid, when it declined to 7.3 percent in Sept. 1984 from 8.3 percent in Dec. 1983.""<br /><br />

The current data ""would project a narrow re-election for Mr. Obama by about 3 percentage points -- similar to Mr. Bush's margin over John Kerry in 2004. Especially with the <a href=""http://politicalwire.com/archives/2012/10/05/unemployment_rate_drops_to_78.html"">Friday jobs report</a>, the economic numbers now seem just strong enough to make the incumbent a favorite for re-election, based on the way the public has evaluated their presidents historically.""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/p0jDFwJeMj8"" width=""1"" />"
"95","http://feedproxy.google.com/~r/PoliticalWire/~3/wcLQGQThmGY/santorum_defends_killing_big_bird.html","","Santorum Defends Killing Big Bird","14","0","0","","2012-10-05 21:26:35","Rick Santorum got philosophical when asked about Mitt Romney's pledge to cut off PBS funding, the <a href=""http://www.washingtonpost.com/blogs/election-2012/wp/2012/10/05/rick-santorum-you-can-kill-things-and-still-like-them/?tid=wp_ipad"">Washington Post</a> reports.<br /><br />

Said Santorum: ""I've voted to kill Big Bird in the past. I have a record there that I have to disclose. That doesn't mean I don't like Big Bird. You can kill things and still like them, maybe to eat them, I don't know. That's probably that. Can we -- can we go back on that one?""<img height=""1"" src=""http://feeds.feedburner.com/~r/PoliticalWire/~4/wcLQGQThmGY"" width=""1"" />"
